,FromNodeId,ToNodeId,modularity_from,modularity_to
4469,9911161,9504090,34,54
4470,9705169,9504090,54,54
4471,9803072,9504090,54,54
4478,9608117,9504090,2,54
4484,9611184,9504090,54,54
4485,9605032,9504090,54,54
4486,9808075,9504090,34,54
4487,9807171,9504090,2,54
4493,9504147,9504090,2,54
4494,9510229,9504090,2,54
4496,9510161,9504090,2,54
4506,9507022,9504090,2,54
4507,9507160,9504090,2,54
4520,9604041,9504090,37,54
4525,9509132,9504090,2,54
4526,9612131,9504090,37,54
4527,9512181,9504090,2,54
4530,9507115,9504090,54,54
4533,5129,9504090,3,54
4536,9511053,9504090,2,54
4537,9812196,9504090,2,54
4538,9601057,9504090,2,54
4542,9612192,9504090,54,54
4546,9511126,9504090,37,54
4553,9512012,9504090,2,54
4556,7170,9504090,2,54
4557,7195,9504090,54,54
4561,9808192,9504090,16,54
4562,9509148,9504090,2,54
4577,9510183,9504090,37,54
4579,9506150,9504090,37,54
4584,12213,9504090,54,54
4587,9707203,9504090,2,54
4590,103067,9504090,37,54
4594,104037,9504090,37,54
4599,9811019,9504090,2,54
4600,105066,9504090,37,54
4601,105097,9504090,54,54
4607,107177,9504090,37,54
4615,110028,9504090,37,54
4625,111284,9504090,54,54
4658,9508058,9504090,2,54
4660,9509106,9504090,2,54
4704,9811093,9504090,2,54
4707,9505105,9504145,54,54
4708,9505162,9504145,54,54
4710,9507050,9504145,54,54
4711,9507158,9504145,54,54
4712,9508155,9504145,54,54
4714,9510234,9504145,54,54
4716,9601108,9504145,54,54
4717,9602114,9504145,54,54
4718,9603161,9504145,54,54
4721,9609239,9504145,37,54
4722,9611137,9504145,54,54
4724,9705220,9504145,37,54
4725,9510227,9504145,54,54
4728,9807087,9504145,54,54
4729,9906200,9504145,37,54
4732,9603042,9504145,37,54
4733,9611063,9504145,37,54
4734,9905104,9504145,34,54
4736,9611190,9504145,37,54
4737,9705131,9504145,54,54
4738,9906070,9504145,37,54
4739,9810201,9504145,37,54
4741,9508154,9504145,2,54
4743,9906018,9504145,54,54
4744,9903166,9504145,16,54
4745,9611203,9504145,2,54
4746,9710046,9504145,2,54
4747,9608024,9504145,2,54
4752,9704098,9504145,2,54
4755,9603170,9504145,54,54
4757,9812061,9504145,54,54
4758,9510182,9504145,54,54
4759,9510086,9504145,2,54
4761,9702201,9504145,54,54
4762,9703136,9504145,2,54
4763,9711102,9504145,37,54
4764,9802051,9504145,2,54
4765,9911161,9504145,34,54
4766,9705169,9504145,54,54
4771,9607050,9504145,2,54
4775,9611184,9504145,54,54
4776,9605032,9504145,54,54
4779,9504147,9504145,2,54
4780,9510161,9504145,2,54
4789,9505053,9504145,54,54
4790,9507160,9504145,2,54
4797,9512089,9504145,2,54
4798,9509132,9504145,2,54
4799,9710179,9504145,19,54
4800,9612131,9504145,37,54
4801,9512181,9504145,2,54
4804,5129,9504145,3,54
4811,7195,9504145,54,54
4813,9808192,9504145,16,54
4814,8142,9504145,37,54
4829,9707203,9504145,2,54
4835,9811019,9504145,2,54
4837,107177,9504145,37,54
4845,110028,9504145,37,54
4850,111284,9504145,54,54
4866,303185,9504145,16,54
4870,9506171,9504145,8,54
4872,9509106,9504145,2,54
4894,9708164,9504145,2,54
4992,9505162,9505105,54,54
4993,9506112,9505105,54,54
4995,9507050,9505105,54,54
4996,9507158,9505105,54,54
4997,9508155,9505105,54,54
4999,9510225,9505105,54,54
5000,9510234,9505105,54,54
5001,9511030,9505105,54,54
5003,9601108,9505105,54,54
5004,9602022,9505105,54,54
5005,9602114,9505105,54,54
5006,9603150,9505105,54,54
5007,9609239,9505105,37,54
5008,9611137,9505105,54,54
5010,9702094,9505105,37,54
5023,9609017,9505105,54,54
5027,9505150,9505105,37,54
5029,9709062,9505105,54,54
5030,9706110,9505105,37,54
5031,9604034,9505105,37,54
5032,9611190,9505105,37,54
5033,9705131,9505105,54,54
5035,9905111,9505105,34,54
5037,9803232,9505105,37,54
5038,9804124,9505105,37,54
5040,9706109,9505105,37,54
5041,9508154,9505105,2,54
5044,9906018,9505105,54,54
5046,9701019,9505105,2,54
5047,9611203,9505105,2,54
5048,9710046,9505105,2,54
5049,9806195,9505105,34,54
5052,9512062,9505105,2,54
5057,9512161,9505105,37,54
5059,9604004,9505105,37,54
5062,9603170,9505105,54,54
5063,9605200,9505105,54,54
5064,9610162,9505105,54,54
5065,9611090,9505105,37,54
5067,9812061,9505105,54,54
5068,9711013,9505105,37,54
5069,9510182,9505105,54,54
5073,9510086,9505105,2,54
5074,9702201,9505105,54,54
5076,9711102,9505105,37,54
5077,9802051,9505105,2,54
5078,9801132,9505105,54,54
5079,9705169,9505105,54,54
5080,9803072,9505105,54,54
5083,9610251,9505105,54,54
5087,9601036,9505105,54,54
5090,9608117,9505105,2,54
5091,9609176,9505105,54,54
5096,9611184,9505105,54,54
5098,9605032,9505105,54,54
5108,9510229,9505105,2,54
5118,9707192,9505105,37,54
5125,9708044,9505105,37,54
5131,9807124,9505105,54,54
5133,3198,9505105,54,54
5136,9806009,9505105,37,54
5140,9509132,9505105,2,54
5141,9610105,9505105,54,54
5142,9512181,9505105,2,54
5143,9507115,9505105,54,54
5155,9612192,9505105,54,54
5156,9912133,9505105,37,54
5157,9804105,9505105,37,54
5163,9911022,9505105,37,54
5176,7195,9505105,54,54
5177,9506110,9505105,54,54
5188,9912271,9505105,37,54
5196,9510183,9505105,37,54
5198,9506150,9505105,37,54
5200,11197,9505105,37,54
5206,9711143,9505105,37,54
5209,9707203,9505105,2,54
5240,111284,9505105,54,54
5251,209230,9505105,37,54
5258,212313,9505105,37,54
5271,9509106,9505105,2,54
5307,9708164,9505105,2,54
5313,9806123,9505105,54,54
5316,9903268,9505105,2,54
5320,9506112,9505162,54,54
5322,9507050,9505162,54,54
5323,9507158,9505162,54,54
5324,9508155,9505162,54,54
5326,9510234,9505162,54,54
5328,9601108,9505162,54,54
5329,9603161,9505162,54,54
5330,9609239,9505162,37,54
5331,9611137,9505162,54,54
5341,9609017,9505162,54,54
5342,9807087,9505162,54,54
5347,9709062,9505162,54,54
5348,9812031,9505162,4,54
5349,9706110,9505162,37,54
5350,9604034,9505162,37,54
5351,9611190,9505162,37,54
5352,9705131,9505162,54,54
5355,9803232,9505162,37,54
5357,9508154,9505162,2,54
5362,9906018,9505162,54,54
5364,9701019,9505162,2,54
5365,9806199,9505162,2,54
5366,9710046,9505162,2,54
5367,9509161,9505162,37,54
5372,9603170,9505162,54,54
5373,9605200,9505162,54,54
5374,9610162,9505162,54,54
5376,9812061,9505162,54,54
5377,9510182,9505162,54,54
5380,9510086,9505162,2,54
5382,9802051,9505162,2,54
5383,9801132,9505162,54,54
5384,9705169,9505162,54,54
5385,9803072,9505162,54,54
5386,9610251,9505162,54,54
5390,9609176,9505162,54,54
5393,9611184,9505162,54,54
5394,9605032,9505162,54,54
5411,3198,9505162,54,54
5414,9509132,9505162,2,54
5415,9610105,9505162,54,54
5429,9612192,9505162,54,54
5444,7195,9505162,54,54
5445,9506110,9505162,54,54
5458,9510183,9505162,37,54
5459,9506150,9505162,37,54
5466,9707203,9505162,2,54
5467,103067,9505162,37,54
5485,111284,9505162,54,54
5502,9509106,9505162,2,54
5519,9708164,9505162,2,54
5574,9507050,9506112,54,54
5575,9508155,9506112,54,54
5577,9510225,9506112,54,54
5578,9510234,9506112,54,54
5580,9602114,9506112,54,54
5581,9609239,9506112,37,54
5582,9611137,9506112,54,54
5587,9609017,9506112,54,54
5593,9709062,9506112,54,54
5594,9706110,9506112,37,54
5595,9604034,9506112,37,54
5596,9611190,9506112,37,54
5597,9705131,9506112,54,54
5599,9803232,9506112,37,54
5604,9906018,9506112,54,54
5605,9611203,9506112,2,54
5606,9710046,9506112,2,54
5607,9806195,9506112,34,54
5609,9603170,9506112,54,54
5610,9610162,9506112,54,54
5611,9611090,9506112,37,54
5613,9812061,9506112,54,54
5614,9510182,9506112,54,54
5616,9510086,9506112,2,54
5618,9711102,9506112,37,54
5619,9802051,9506112,2,54
5620,9801132,9506112,54,54
5621,9705169,9506112,54,54
5622,9803072,9506112,54,54
5623,9601036,9506112,54,54
5626,9608117,9506112,2,54
5627,9609176,9506112,54,54
5629,9611184,9506112,54,54
5630,9605032,9506112,54,54
5649,9807124,9506112,54,54
5650,3198,9506112,54,54
5654,9806009,9506112,37,54
5655,9509132,9506112,2,54
5657,9610105,9506112,54,54
5658,9507115,9506112,54,54
5667,9612192,9506112,54,54
5682,7195,9506112,54,54
5702,12213,9506112,54,54
5705,9707203,9506112,2,54
5734,9509106,9506112,2,54
5839,9508155,9507050,54,54
5841,9510234,9507050,54,54
5843,9602022,9507050,54,54
5844,9602114,9507050,54,54
5845,9605184,9507050,54,54
5846,9609239,9507050,37,54
5847,9611137,9507050,54,54
5852,9510017,9507050,2,54
5853,9609017,9507050,54,54
5855,9602052,9507050,2,54
5860,9706110,9507050,37,54
5861,9604034,9507050,37,54
5862,9611190,9507050,37,54
5864,9601038,9507050,54,54
5865,9606169,9507050,54,54
5872,9908023,9507050,54,54
5873,9508154,9507050,2,54
5877,9701165,9507050,54,54
5880,9711201,9507050,54,54
5883,9603170,9507050,54,54
5884,9610162,9507050,54,54
5885,9611090,9507050,37,54
5886,9604129,9507050,54,54
5887,9604178,9507050,54,54
5888,9812061,9507050,54,54
5889,9510182,9507050,54,54
5891,9802051,9507050,2,54
5892,9801132,9507050,54,54
5893,9803072,9507050,54,54
5894,9601036,9507050,54,54
5896,9609176,9507050,54,54
5898,9611184,9507050,54,54
5908,3198,9507050,54,54
5914,9509132,9507050,2,54
5922,9612192,9507050,54,54
5935,7195,9507050,54,54
5958,111284,9507050,54,54
5978,9509106,9507050,2,54
5999,9508155,9507158,54,54
6000,9601108,9507158,54,54
6001,9603150,9507158,54,54
6002,9606040,9507158,37,54
6003,9607163,9507158,37,54
6007,9703166,9507158,37,54
6009,9710230,9507158,4,54
6015,9603087,9507158,2,54
6016,9604035,9507158,2,54
6017,9606139,9507158,54,54
6020,9606112,9507158,37,54
6022,9710206,9507158,2,54
6023,9712186,9507158,65,54
6024,9807087,9507158,54,54
6026,9906200,9507158,37,54
6028,9910170,9507158,37,54
6029,9603042,9507158,37,54
6031,9511222,9507158,37,54
6038,9904207,9507158,4,54
6039,9812031,9507158,4,54
6040,9508143,9507158,2,54
6041,9611190,9507158,37,54
6042,9705131,9507158,54,54
6043,9906070,9507158,37,54
6047,9706109,9507158,37,54
6052,9912164,9507158,2,54
6053,9602070,9507158,54,54
6054,9701093,9507158,54,54
6055,9707126,9507158,54,54
6060,9906018,9507158,54,54
6061,9512059,9507158,2,54
6062,9611203,9507158,2,54
6063,9708147,9507158,2,54
6064,9808101,9507158,54,54
6069,9803216,9507158,2,54
6071,9701166,9507158,2,54
6073,9711097,9507158,2,54
6075,9610162,9507158,54,54
6077,9510086,9507158,2,54
6078,9703136,9507158,2,54
6082,9706082,9507158,37,54
6084,9608117,9507158,2,54
6085,9612052,9507158,37,54
6089,9710116,9507158,37,54
6098,9510161,9507158,2,54
6101,9707192,9507158,37,54
6105,9512196,9507158,54,54
6106,9808100,9507158,2,54
6111,9803163,9507158,2,54
6115,9806146,9507158,34,54
6117,9907026,9507158,37,54
6119,9902210,9507158,2,54
6124,9509132,9507158,2,54
6125,9603126,9507158,2,54
6142,9511053,9507158,2,54
6153,9907123,9507158,37,54
6155,9705232,9507158,37,54
6165,7195,9507158,54,54
6170,9509148,9507158,2,54
6183,9812072,9507158,37,54
6191,12179,9507158,37,54
6194,9708168,9507158,37,54
6204,103115,9507158,37,54
6228,109092,9507158,34,54
6242,9801060,9507158,37,54
6266,210157,9507158,2,54
6278,9509106,9507158,2,54
6296,9806123,9507158,54,54
6300,9611137,9508094,54,2
6301,9604090,9508094,0,2
6303,9603090,9508094,2,2
6304,9912164,9508094,2,2
6305,9508154,9508094,2,2
6306,9611203,9508094,2,2
6307,9710046,9508094,2,2
6309,9903214,9508094,34,2
6311,9601036,9508094,54,2
6312,9608117,9508094,2,2
6313,9609176,9508094,54,2
6317,9512031,9508094,2,2
6318,9512127,9508094,2,2
6319,9602014,9508094,2,2
6322,9707087,9508094,2,2
6324,9601177,9508094,2,2
6331,9512089,9508094,2,2
6332,9604168,9508094,2,2
6335,9605085,9508094,2,2
6336,9610105,9508094,54,2
6349,9512012,9508094,2,2
6352,7195,9508094,54,2
6353,9608015,9508094,2,2
6355,9604052,9508094,2,2
6357,9707203,9508094,2,2
6376,9509106,9508094,2,2
6385,9811093,9508094,2,2
6391,9510234,9508155,54,54
6393,9601108,9508155,54,54
6394,9602114,9508155,54,54
6395,9606040,9508155,37,54
6396,9609239,9508155,37,54
6397,9611137,9508155,54,54
6398,9702094,9508155,37,54
6405,9712186,9508155,65,54
6409,9709062,9508155,54,54
6411,9706110,9508155,37,54
6412,9604034,9508155,37,54
6413,9611190,9508155,37,54
6414,9802067,9508155,37,54
6416,9905111,9508155,34,54
6417,9803232,9508155,37,54
6418,9912152,9508155,54,54
6420,9906018,9508155,54,54
6421,9710046,9508155,2,54
6422,9509161,9508155,37,54
6424,9512161,9508155,37,54
6426,9604004,9508155,37,54
6428,9603170,9508155,54,54
6429,9605200,9508155,54,54
6430,9610162,9508155,54,54
6431,9611090,9508155,37,54
6433,9711013,9508155,37,54
6435,9711102,9508155,37,54
6436,9802051,9508155,2,54
6437,9803072,9508155,54,54
6438,9704044,9508155,37,54
6440,9706082,9508155,37,54
6441,9610251,9508155,54,54
6443,9611184,9508155,54,54
6451,9602174,9508155,37,54
6454,9708044,9508155,37,54
6457,9807124,9508155,54,54
6462,3198,9508155,54,54
6463,9510129,9508155,37,54
6465,9604041,9508155,37,54
6466,9806009,9508155,37,54
6469,9509132,9508155,2,54
6479,5247,9508155,37,54
6483,9511126,9508155,37,54
6484,9912133,9508155,37,54
6485,9609041,9508155,37,54
6486,9610156,9508155,37,54
6487,9705232,9508155,37,54
6488,9804105,9508155,37,54
6492,9911022,9508155,37,54
6496,7195,9508155,54,54
6504,9610026,9508155,37,54
6508,9812072,9508155,37,54
6510,9510183,9508155,37,54
6513,9805051,9508155,37,54
6518,12213,9508155,54,54
6519,9711143,9508155,37,54
6538,207106,9508155,37,54
6546,212253,9508155,37,54
6574,9708164,9508155,2,54
6618,9601108,9510225,54,54
6619,9602022,9510225,54,54
6620,9602114,9510225,54,54
6621,9603161,9510225,54,54
6622,9603167,9510225,37,54
6625,9609239,9510225,37,54
6626,9611137,9510225,54,54
6630,9705220,9510225,37,54
6632,9604035,9510225,2,54
6633,9606139,9510225,54,54
6634,9710206,9510225,2,54
6636,9602052,9510225,2,54
6637,9511222,9510225,37,54
6640,9511164,9510225,37,54
6642,9706110,9510225,37,54
6644,9604034,9510225,37,54
6645,9611190,9510225,37,54
6646,9705131,9510225,54,54
6647,9802067,9510225,37,54
6649,9710065,9510225,2,54
6650,9811004,9510225,37,54
6651,9803232,9510225,37,54
6652,9811139,9510225,37,54
6654,9601038,9510225,54,54
6655,9606122,9510225,54,54
6656,9512059,9510225,2,54
6657,9701019,9510225,2,54
6658,9806199,9510225,2,54
6659,9708147,9510225,2,54
6660,9710046,9510225,2,54
6661,9608024,9510225,2,54
6662,9707123,9510225,37,54
6664,9711097,9510225,2,54
6665,9611042,9510225,2,54
6666,9705162,9510225,2,54
6667,9711053,9510225,2,54
6669,9603170,9510225,54,54
6670,9605200,9510225,54,54
6671,9610162,9510225,54,54
6672,9611090,9510225,37,54
6674,9605049,9510225,54,54
6675,9602043,9510225,2,54
6676,9810210,9510225,34,54
6677,9711013,9510225,37,54
6678,9604065,9510225,2,54
6684,9702201,9510225,54,54
6685,9703136,9510225,2,54
6686,9802051,9510225,2,54
6687,9911161,9510225,34,54
6688,9803072,9510225,54,54
6690,9612052,9510225,37,54
6692,9603116,9510225,2,54
6695,9511026,9510225,2,54
6696,9511088,9510225,2,54
6697,9512078,9510225,2,54
6698,9605234,9510225,2,54
6699,9607235,9510225,2,54
6700,9611125,9510225,2,54
6701,9712253,9510225,2,54
6702,9603061,9510225,2,54
6715,9604168,9510225,2,54
6718,9702180,9510225,37,54
6722,9601057,9510225,2,54
6729,7170,9510225,2,54
6733,10088,9510225,34,54
6738,9812072,9510225,37,54
6748,105066,9510225,37,54
6751,106014,9510225,34,54
6760,110050,9510225,37,54
6761,110055,9510225,0,54
6762,9705078,9510225,2,54
6793,9601108,9510234,54,54
6794,9609239,9510234,37,54
6795,9611137,9510234,54,54
6798,9609017,9510234,54,54
6802,9706110,9510234,37,54
6803,9604034,9510234,37,54
6804,9611190,9510234,37,54
6805,9705131,9510234,54,54
6807,9803232,9510234,37,54
6809,9710046,9510234,2,54
6810,9603170,9510234,54,54
6811,9812061,9510234,54,54
6813,9711102,9510234,37,54
6814,9801132,9510234,54,54
6815,9803072,9510234,54,54
6816,9610251,9510234,54,54
6821,9611184,9510234,54,54
6833,9807124,9510234,54,54
6836,9610105,9510234,54,54
6841,9612192,9510234,54,54
6849,7195,9510234,54,54
6885,9602114,9511030,54,54
6886,9603003,9511030,54,54
6887,9603167,9511030,37,54
6888,9605184,9511030,54,54
6890,9606017,9511030,37,54
6891,9611137,9511030,54,54
6900,9712028,9511030,54,54
6903,9810188,9511030,4,54
6908,9603097,9511030,65,54
6909,9901128,9511030,34,54
6910,9908142,9511030,3,54
6911,9710206,9511030,2,54
6912,9602052,9511030,2,54
6913,9608111,9511030,54,54
6915,9708005,9511030,34,54
6916,9808141,9511030,4,54
6918,9611050,9511030,2,54
6919,9709062,9511030,54,54
6920,9605199,9511030,54,54
6921,9611063,9511030,37,54
6923,9611190,9511030,37,54
6924,9705131,9511030,54,54
6925,9705221,9511030,2,54
6926,9802067,9511030,37,54
6929,9608163,9511030,37,54
6930,9601038,9511030,54,54
6933,9908023,9511030,54,54
6935,9707126,9511030,54,54
6937,9906018,9511030,54,54
6940,9512059,9511030,2,54
6942,9603133,9511030,54,54
6943,9801182,9511030,2,54
6944,9806199,9511030,2,54
6947,9710046,9511030,2,54
6948,9701165,9511030,54,54
6950,9608024,9511030,2,54
6953,9806195,9511030,34,54
6957,9512077,9511030,2,54
6958,9611159,9511030,2,54
6960,9607201,9511030,2,54
6962,9611042,9511030,2,54
6963,9610148,9511030,2,54
6966,9705162,9511030,2,54
6967,9702076,9511030,34,54
6970,9708119,9511030,2,54
6971,9805112,9511030,34,54
6973,9703217,9511030,2,54
6974,9904095,9511030,2,54
6975,1206,9511030,0,54
6978,9603170,9511030,54,54
6979,9605200,9511030,54,54
6980,9610162,9511030,54,54
6981,9604129,9511030,54,54
6982,9604198,9511030,37,54
6983,9703031,9511030,2,54
6984,9812061,9511030,54,54
6985,9602043,9511030,2,54
6986,9603194,9511030,2,54
6987,9604065,9511030,2,54
6990,9709091,9511030,2,54
6993,9802051,9511030,2,54
6995,9803072,9511030,54,54
6998,9602120,9511030,54,54
7002,9608117,9511030,2,54
7004,9612052,9511030,37,54
7008,9611184,9511030,54,54
7013,9603116,9511030,2,54
7014,9512078,9511030,2,54
7015,9607235,9511030,2,54
7025,9607149,9511030,2,54
7028,9903091,9511030,34,54
7037,9705074,9511030,2,54
7039,9807124,9511030,54,54
7042,3263,9511030,37,54
7043,9804027,9511030,2,54
7051,9707079,9511030,2,54
7058,9812196,9511030,2,54
7060,9601057,9511030,2,54
7063,9612192,9511030,54,54
7064,9709108,9511030,2,54
7067,9709160,9511030,2,54
7068,9612157,9511030,2,54
7075,7090,9511030,54,54
7076,7170,9511030,2,54
7078,9610082,9511030,2,54
7097,11017,9511030,37,54
7103,11095,9511030,3,54
7123,9811019,9511030,2,54
7126,106048,9511030,3,54
7131,107143,9511030,54,54
7132,107166,9511030,54,54
7138,109092,9511030,34,54
7143,9705078,9511030,2,54
7147,111284,9511030,54,54
7156,9703146,9511030,2,54
7158,203157,9511030,54,54
7159,204089,9511030,54,54
7166,206063,9511030,37,54
7178,303095,9511030,0,54
7180,303256,9511030,3,54
7207,9806123,9511030,54,54
7211,9908199,9511030,2,54
7262,9602114,9601108,54,54
7263,9603150,9601108,54,54
7264,9603161,9601108,54,54
7268,9609239,9601108,37,54
7269,9611137,9601108,54,54
7272,9705220,9601108,37,54
7278,9611063,9601108,37,54
7279,9706110,9601108,37,54
7280,9604034,9601108,37,54
7281,9611190,9601108,37,54
7282,9705131,9601108,54,54
7284,9810201,9601108,37,54
7285,9803232,9601108,37,54
7286,9707123,9601108,37,54
7289,9603170,9601108,54,54
7290,9605200,9601108,54,54
7291,9610162,9601108,54,54
7292,9611090,9601108,37,54
7299,9711102,9601108,37,54
7300,9803072,9601108,54,54
7301,9610251,9601108,54,54
7306,9611184,9601108,54,54
7310,9612131,9601108,37,54
7313,7018,9601108,34,54
7315,9912133,9601108,37,54
7316,9804105,9601108,37,54
7320,9911022,9601108,37,54
7324,9812072,9601108,37,54
7327,9805051,9601108,37,54
7329,12213,9601108,54,54
7357,9602114,9602022,54,54
7358,9603003,9602022,54,54
7359,9603150,9602022,54,54
7360,9603161,9602022,54,54
7361,9605184,9602022,54,54
7362,9606017,9602022,37,54
7364,9611137,9602022,54,54
7368,9712028,9602022,54,54
7373,9710231,9602022,2,54
7374,9711200,9602022,34,54
7378,9807087,9602022,54,54
7380,9605150,9602022,54,54
7390,9604089,9602022,2,54
7391,9709062,9602022,54,54
7393,9605199,9602022,54,54
7400,9604034,9602022,37,54
7401,9604055,9602022,2,54
7402,9611190,9602022,37,54
7403,9802067,9602022,37,54
7404,9905111,9602022,34,54
7410,9702093,9602022,54,54
7411,9804092,9602022,54,54
7412,9809147,9602022,54,54
7413,9605053,9602022,54,54
7414,9606122,9602022,54,54
7417,9602070,9602022,54,54
7420,9809039,9602022,2,54
7423,9906018,9602022,54,54
7424,9612121,9602022,2,54
7425,9603133,9602022,54,54
7428,9611203,9602022,2,54
7429,9710046,9602022,2,54
7430,9701165,9602022,54,54
7433,9608024,9602022,2,54
7435,9701166,9602022,2,54
7438,9809102,9602022,7,54
7439,9607201,9602022,2,54
7440,9711201,9602022,54,54
7442,9610148,9602022,2,54
7444,9806042,9602022,34,54
7445,9803214,9602022,54,54
7446,9709002,9602022,2,54
7447,9604103,9602022,2,54
7450,9603170,9602022,54,54
7451,9604030,9602022,54,54
7452,9605200,9602022,54,54
7453,9610162,9602022,54,54
7454,9611090,9602022,37,54
7460,9604178,9602022,54,54
7474,9812061,9602022,54,54
7477,9911068,9602022,2,54
7478,9602064,9602022,2,54
7479,9603194,9602022,2,54
7485,9702201,9602022,54,54
7486,9703136,9602022,2,54
7487,9711102,9602022,37,54
7488,9802051,9602022,2,54
7490,9607112,9602022,2,54
7498,9801206,9602022,34,54
7499,9806104,9602022,34,54
7500,9801132,9602022,54,54
7501,9911161,9602022,34,54
7502,9909061,9602022,31,54
7506,9610251,9602022,54,54
7508,9707250,9602022,2,54
7511,9608117,9602022,2,54
7512,9609176,9602022,54,54
7528,9604139,9602022,2,54
7540,9904063,9602022,2,54
7546,9805131,9602022,34,54
7552,9707087,9602022,2,54
