Id,Label,timeset,modularity_class,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks
9610195,9610195,,54,19,55,74,12,0.228066,0.277537,135703.553518,0.000028
9610251,9610251,,54,55,46,101,12,0.22668,0.27276,91095.945856,0.000061
9611090,9611090,,37,80,28,108,12,0.219695,0.259545,157359.815214,0.000098
9612052,9612052,,37,71,26,97,13,0.207106,0.245919,57005.602977,0.000093
9701015,9701015,,37,40,23,63,11,0.220072,0.25603,57915.025493,0.00007
9701023,9701023,,54,45,41,86,12,0.222076,0.264997,55329.02209,0.000041
9701147,9701147,,54,18,29,47,12,0.219946,0.260166,35522.003626,0.000025
9503115,9503115,,37,113,7,120,7,0.235229,0.279474,1922.733107,0.00021
9505006,9505006,,37,96,7,103,7,0.23788,0.284845,883.837865,0.000167
9505075,9505075,,37,204,15,219,9,0.195489,0.242007,22863.828011,0.000347
9505082,9505082,,37,23,3,26,1,1,1,30.181809,0.000051
9505100,9505100,,37,178,6,184,10,0.17082,0.208152,1872.119845,0.000314
9506098,9506098,,37,56,7,63,7,0.214358,0.256233,10189.435202,0.000101
9507013,9507013,,37,52,13,65,9,0.189778,0.22786,2850.195985,0.000068
9507018,9507018,,37,45,19,64,9,0.198179,0.248426,5301.900221,0.000072
9507032,9507032,,37,70,6,76,10,0.171035,0.208711,26.465692,0.000088
9507169,9507169,,37,38,11,49,10,0.179016,0.22641,5190.768385,0.000082
9510148,9510148,,37,46,19,65,9,0.198479,0.24865,2432.460415,0.000059
9510228,9510228,,37,37,21,58,9,0.198841,0.25093,3619.678089,0.000044
9511154,9511154,,37,111,7,118,15,0.147503,0.178383,8862.24388,0.000204
9603086,9603086,,2,61,25,86,12,0.180225,0.231013,58906.130002,0.00009
9603136,9603136,,37,120,17,137,12,0.189905,0.225074,55023.581873,0.000138
9603158,9603158,,37,41,10,51,10,0.181875,0.22843,10036.932471,0.000067
9607076,9607076,,37,52,14,66,13,0.170028,0.201109,3232.926333,0.000048
9607202,9607202,,37,89,14,103,13,0.175883,0.208992,33095.111473,0.000079
9610132,9610132,,37,1,0,1,0,0,0,0,0.000012
9611190,9611190,,37,91,165,256,27,0.094591,0.131954,4960846.191795,0.000072
9611197,9611197,,37,26,22,48,18,0.16228,0.200464,43021.925913,0.00003
9612114,9612114,,37,22,2,24,26,0.096569,0.108867,2746171.389694,0.000027
9612207,9612207,,37,46,39,85,19,0.149361,0.188722,76080.573981,0.000053
9204060,9204060,,54,41,0,41,0,0,0,0,0.000076
9205004,9205004,,54,46,0,46,0,0,0,0,0.000218
9304026,9304026,,37,43,0,43,0,0,0,0,0.0001
9509049,9509049,,54,4,9,13,6,0.245259,0.293814,4580.684848,0.000016
9511230,9511230,,54,22,8,30,13,0.191596,0.223128,1847.547744,0.000025
9606112,9606112,,37,151,14,165,18,0.169055,0.21591,72973.357891,0.000216
9606008,9606008,,54,17,11,28,16,0.186521,0.229607,4896.063722,0.000029
9609219,9609219,,37,72,30,102,12,0.218453,0.259776,258452.605443,0.00006
9207091,9207091,,54,49,0,49,0,0,0,0,0.000101
9210068,9210068,,54,43,0,43,0,0,0,0,0.000096
9504102,9504102,,37,126,7,133,7,0.24295,0.291752,803.592481,0.00023
9505097,9505097,,54,24,8,32,8,0.209769,0.251144,10228.671661,0.000037
9507008,9507008,,37,118,10,128,10,0.171926,0.215004,484.179948,0.000163
9509175,9509175,,37,154,16,170,14,0.169286,0.209819,21611.332126,0.000159
9509176,9509176,,37,101,17,118,14,0.169286,0.210093,10577.510696,0.000096
9510074,9510074,,54,48,6,54,11,0.198919,0.227448,21423.458987,0.000163
9511180,9511180,,37,40,15,55,15,0.15744,0.194663,975.48415,0.000043
9512005,9512005,,37,37,14,51,14,0.186386,0.228352,21839.436413,0.000033
9512006,9512006,,2,61,4,65,12,0.169396,0.189379,4652.954494,0.000225
9512139,9512139,,54,15,26,41,11,0.20884,0.252352,73150.309904,0.000024
9603004,9603004,,54,49,19,68,10,0.230989,0.271954,19994.177774,0.000062
9604062,9604062,,54,10,5,15,13,0.154763,0.176153,347.247196,0.000022
9605032,9605032,,54,95,41,136,10,0.23688,0.288404,62255.294858,0.000084
9606043,9606043,,37,34,13,47,14,0.176742,0.21678,2224.077017,0.000026
9606073,9606073,,54,7,5,12,11,0.196496,0.22332,229.709419,0.000016
9607032,9607032,,54,28,27,55,21,0.149364,0.207583,56363.231042,0.00004
9608183,9608183,,37,35,24,59,16,0.194442,0.244768,103196.905579,0.000031
9609059,9609059,,37,33,28,61,17,0.193751,0.240637,54215.118765,0.000026
9611112,9611112,,54,6,6,12,11,0.198991,0.227197,2997.113846,0.000015
9611188,9611188,,54,4,32,36,13,0.190399,0.229261,14086.044489,0.000015
9612105,9612105,,54,40,45,85,12,0.232756,0.280988,74073.497347,0.00004
9505035,9505035,,37,204,12,216,6,0.26969,0.326622,90965.220345,0.000225
9506011,9506011,,2,86,16,102,9,0.238754,0.291265,34532.363672,0.000266
9509162,9509162,,37,108,4,112,7,0.242188,0.283838,27403.707152,0.000123
9510101,9510101,,37,225,14,239,14,0.169848,0.210268,107456.643575,0.000356
9608085,9608085,,37,37,7,44,18,0.152431,0.180644,19676.300358,0.000093
9611230,9611230,,37,438,20,458,13,0.19518,0.229784,199939.990378,0.000436
9612131,9612131,,37,68,23,91,12,0.203044,0.239142,67576.657404,0.000082
9702014,9702014,,37,156,14,170,12,0.193099,0.222057,37925.819583,0.000163
9702154,9702154,,37,61,13,74,13,0.197041,0.228558,134244.762133,0.000082
9509146,9509146,,54,25,18,43,13,0.206885,0.259603,4278.284692,0.000029
9606133,9606133,,54,21,37,58,15,0.208251,0.258793,46345.329605,0.000024
9610154,9610154,,54,23,11,34,18,0.15757,0.199837,8486.168368,0.000024
9701165,9701165,,54,74,34,108,12,0.222111,0.262683,95905.831909,0.000077
9701175,9701175,,54,18,24,42,12,0.214416,0.252773,26492.768213,0.000022
9703007,9703007,,54,27,47,74,13,0.222819,0.271566,49040.380102,0.000028
9703148,9703148,,54,9,27,36,16,0.201746,0.250362,6779.73901,0.000016
9310035,9310035,,2,21,1,22,2,0.666667,0.75,251.788248,0.000166
9604178,9604178,,54,127,23,150,17,0.176672,0.226684,22963.752596,0.000191
9606176,9606176,,54,38,31,69,16,0.196813,0.247924,29831.027519,0.00005
9607019,9607019,,54,63,13,76,16,0.181946,0.217851,2559.829974,0.000062
9607057,9607057,,54,56,39,95,12,0.216058,0.259293,65049.183017,0.000059
9607229,9607229,,54,63,29,92,13,0.207915,0.250476,208487.560173,0.000064
9608053,9608053,,54,47,31,78,13,0.200671,0.243598,12647.14707,0.000048
9611050,9611050,,2,701,71,772,11,0.234237,0.288342,1689027.988546,0.001046
9612126,9612126,,2,125,18,143,12,0.205705,0.242938,36120.433228,0.000203
9702038,9702038,,54,54,19,73,11,0.215335,0.247625,11271.563193,0.000052
9605030,9605030,,11,30,24,54,7,0.249499,0.342188,435128.487172,0.00005
9609159,9609159,,54,19,13,32,12,0.19943,0.231331,2478.864544,0.000031
9610140,9610140,,37,107,19,126,19,0.156991,0.211272,55425.342545,0.000192
9703098,9703098,,54,18,31,49,12,0.220491,0.256369,34419.593961,0.000028
9703167,9703167,,54,16,15,31,12,0.208919,0.23835,43619.605055,0.000035
9609111,9609111,,54,15,18,33,16,0.199983,0.245169,2900.482681,0.00002
9701129,9701129,,54,5,25,30,13,0.215663,0.25551,7858.82584,0.000016
9702061,9702061,,54,23,31,54,13,0.208135,0.245662,26715.844648,0.000028
9610076,9610076,,54,30,14,44,12,0.203593,0.236546,7579.305845,0.000031
9611063,9611063,,37,66,26,92,12,0.215071,0.254163,104057.703739,0.000095
9611201,9611201,,37,35,15,50,13,0.19213,0.224481,7728.455017,0.000057
9612085,9612085,,54,28,39,67,11,0.230743,0.276748,24919.806068,0.000027
9702180,9702180,,37,79,17,96,12,0.204053,0.239425,34283.887915,0.000087
9703100,9703100,,37,36,8,44,13,0.193565,0.220947,64864.940021,0.000045
9703110,9703110,,37,74,26,100,28,0.087317,0.11389,2072376.658606,0.000087
9703210,9703210,,37,108,24,132,11,0.209156,0.245269,22711.038471,0.000086
9704043,9704043,,37,73,22,95,29,0.081699,0.108103,104756.60211,0.000065
9704044,9704044,,37,80,27,107,11,0.217571,0.256024,99546.881819,0.000068
9704061,9704061,,37,29,19,48,30,0.076445,0.10198,1017.668924,0.00003
9704104,9704104,,37,100,49,149,29,0.081919,0.111284,129147.11939,0.000077
9704170,9704170,,37,87,31,118,29,0.08177,0.109436,70776.325513,0.000078
9705004,9705004,,37,23,25,48,30,0.076535,0.103015,3559.624979,0.000024
9609176,9609176,,54,66,49,115,14,0.216301,0.273111,366687.419648,0.000081
9610043,9610043,,2,1199,19,1218,17,0.185419,0.231845,405577.651519,0.002663
9705113,9705113,,2,18,27,45,30,0.078281,0.110314,576061.877854,0.000046
9705175,9705175,,2,28,35,63,29,0.083161,0.114172,113851.414734,0.000051
9706155,9706155,,37,14,21,35,31,0.071675,0.096235,1827.733664,0.000018
9506052,9506052,,37,57,3,60,7,0.230657,0.270585,24522.149303,0.000244
9601003,9601003,,2,134,15,149,11,0.21322,0.250541,18005.286118,0.000455
9602077,9602077,,2,76,12,88,10,0.204094,0.23487,7199.76926,0.00017
9702136,9702136,,2,98,23,121,31,0.071944,0.097399,85074.6463,0.000292
9704089,9704089,,2,144,22,166,30,0.077561,0.105518,111633.047703,0.000294
9705162,9705162,,2,87,43,130,33,0.065475,0.099392,235962.657224,0.000095
9705212,9705212,,2,26,10,36,34,0.061603,0.087117,9846.510243,0.000042
9706117,9706117,,2,52,9,61,31,0.072959,0.100985,130406.101976,0.000058
9706144,9706144,,2,19,8,27,32,0.068614,0.094036,24175.774244,0.000037
9706207,9706207,,2,39,26,65,32,0.069151,0.099906,222908.01276,0.000064
9605033,9605033,,2,196,12,208,10,0.208076,0.240597,17336.46303,0.000264
9609017,9609017,,54,97,41,138,11,0.229444,0.277894,217047.096413,0.000124
9610234,9610234,,2,151,11,162,16,0.173932,0.208671,54713.10906,0.000264
9710206,9710206,,2,82,29,111,31,0.07488,0.109073,442281.279245,0.000112
9406091,9406091,,54,11,3,14,3,0.484848,0.552083,1963.464579,0.000061
9609167,9609167,,54,19,32,51,17,0.178511,0.232832,35957.750875,0.000026
9611172,9611172,,54,8,17,25,18,0.15931,0.202185,6587.395124,0.000018
9702199,9702199,,54,8,24,32,13,0.203078,0.238999,59016.486598,0.000018
9705174,9705174,,54,23,26,49,30,0.076601,0.105127,59391.323639,0.000025
9705210,9705210,,54,9,27,36,30,0.076396,0.103562,75154.53309,0.000018
9709178,9709178,,37,10,12,22,30,0.077057,0.102612,18922.391516,0.000021
9709193,9709193,,37,49,25,74,12,0.216986,0.257477,83605.819166,0.00004
9710021,9710021,,54,8,23,31,31,0.072055,0.098533,27746.001838,0.000018
9710031,9710031,,54,6,12,18,31,0.071926,0.096309,8431.960341,0.000016
9711013,9711013,,37,70,29,99,28,0.09049,0.125067,200538.747058,0.000051
9611092,9611092,,65,13,4,17,4,0.433962,0.51087,18629.317708,0.000026
9309124,9309124,,54,17,3,20,2,0.8,0.875,5687.679249,0.00011
9703157,9703157,,54,27,23,50,15,0.191181,0.228736,14277.714957,0.000046
9707123,9707123,,37,58,33,91,29,0.08395,0.118867,347263.223335,0.000065
9708118,9708118,,37,70,50,120,28,0.09092,0.128391,173011.982946,0.000048
9711201,9711201,,54,56,65,121,28,0.091703,0.12842,352697.823222,0.000052
9512043,9512043,,54,18,27,45,12,0.19416,0.241326,22707.639614,0.00003
9709180,9709180,,37,33,46,79,28,0.090742,0.129073,638592.52763,0.000051
9712023,9712023,,54,10,17,27,13,0.204366,0.237896,5868.93354,0.000018
9801057,9801057,,54,21,27,48,29,0.082741,0.113256,55865.421326,0.000031
9802093,9802093,,54,6,10,16,30,0.077062,0.102708,1810.494628,0.000017
9711162,9711162,,3,788,18,806,30,0.080616,0.114632,1147711.261224,0.001214
9711165,9711165,,3,456,7,463,30,0.079717,0.107229,42439.460412,0.000621
9805189,9805189,,54,17,25,42,28,0.092013,0.126428,58618.642206,0.000019
9403040,9403040,,2,94,1,95,2,0.666667,0.75,4685.123511,0.00097
9511194,9511194,,4,115,1,116,10,0.174588,0.193889,46.370858,0.000453
9604091,9604091,,4,142,27,169,18,0.16906,0.22718,197531.887189,0.000312
9604156,9604156,,2,105,27,132,17,0.188734,0.244214,78323.904206,0.000228
9612215,9612215,,4,19,28,47,28,0.087374,0.114126,3230231.059271,0.000131
9704006,9704006,,4,60,9,69,13,0.188108,0.218119,8041.143969,0.00013
9708147,9708147,,2,230,17,247,30,0.08145,0.114622,600790.320287,0.000334
9803194,9803194,,4,123,54,177,28,0.096771,0.142381,513769.878367,0.000183
9805019,9805019,,4,235,30,265,29,0.091567,0.13752,376859.922909,0.000323
9805112,9805112,,34,173,24,197,24,0.128471,0.168485,2466162.757368,0.000182
9805170,9805170,,4,297,15,312,29,0.090088,0.127373,120529.821302,0.000335
9806155,9806155,,4,105,5,110,29,0.089744,0.124584,6529.697816,0.000145
9807138,9807138,,4,39,10,49,30,0.084515,0.11979,4849.110873,0.000103
9807235,9807235,,37,70,25,95,25,0.116626,0.150914,161526.84999,0.000067
9808141,9808141,,4,229,27,256,29,0.090546,0.130984,247402.493414,0.00026
9809111,9809111,,4,104,11,115,29,0.090059,0.126753,20241.01622,0.000131
9810163,9810163,,2,15,4,19,25,0.114506,0.141863,269692.958928,0.000031
9402119,9402119,,54,33,3,36,1,1,1,769.828297,0.000053
9610162,9610162,,54,51,65,116,11,0.232834,0.284594,132409.875271,0.000047
9706110,9706110,,37,125,74,199,28,0.089129,0.125506,785054.296388,0.000102
9706226,9706226,,54,17,19,36,13,0.20125,0.234962,10995.615949,0.00002
9801139,9801139,,37,14,11,25,29,0.081212,0.10536,42531.56209,0.000026
9802202,9802202,,54,26,20,46,28,0.089153,0.118564,17138.724745,0.000026
9803224,9803224,,54,31,17,48,28,0.090774,0.122323,28578.221466,0.000029
9804176,9804176,,54,32,46,78,27,0.098744,0.138154,186479.989316,0.000025
9807096,9807096,,54,18,35,53,29,0.086698,0.124615,11318.764661,0.000017
9602154,9602154,,54,11,18,29,10,0.230428,0.271158,5367.942163,0.00002
9405012,9405012,,4,5,0,5,0,0,0,0,0.000027
9403096,9403096,,54,28,12,40,5,0.335165,0.418169,31263.659627,0.000029
9403187,9403187,,54,41,11,52,2,0.72,0.805556,7667.150436,0.00009
9508091,9508091,,2,59,18,77,10,0.223144,0.271442,115202.27113,0.000182
9610151,9610151,,54,56,20,76,17,0.17816,0.223354,14145.629994,0.000048
9706195,9706195,,54,42,9,51,30,0.07662,0.099595,3400.319408,0.000059
9707013,9707013,,54,28,25,53,29,0.082645,0.112636,59902.892718,0.000047
9707044,9707044,,2,35,12,47,12,0.202154,0.230652,62216.709609,0.000051
9801009,9801009,,54,2,10,12,30,0.077086,0.100817,725.723138,0.000012
9806140,9806140,,2,35,10,45,33,0.066745,0.094405,65614.926636,0.000035
9812170,9812170,,2,5,8,13,26,0.10627,0.132888,14787.46674,0.000013
9901126,9901126,,54,16,20,36,27,0.098363,0.130765,79832.540409,0.000021
9901137,9901137,,54,7,22,29,28,0.091509,0.122372,5490.397355,0.000016
9610148,9610148,,2,152,40,192,12,0.221117,0.270519,587597.997941,0.000254
9610249,9610249,,2,154,17,171,13,0.202283,0.239673,137953.500345,0.000261
9611159,9611159,,2,186,29,215,12,0.205644,0.248053,151491.516822,0.000239
9611173,9611173,,2,214,12,226,13,0.186019,0.218181,28463.391872,0.000267
9612080,9612080,,2,178,22,200,13,0.19803,0.238053,100296.65452,0.000315
9709027,9709027,,2,169,17,186,31,0.076352,0.106709,291668.12254,0.000232
9711098,9711098,,2,24,18,42,28,0.09062,0.121863,55384.408691,0.000028
9711200,9711200,,34,2414,54,2468,27,0.098397,0.137235,5352746.188476,0.003355
9712086,9712086,,2,31,31,62,28,0.091118,0.125537,100928.461313,0.000038
9812135,9812135,,4,164,34,198,26,0.110636,0.151254,117438.703046,0.000176
9901042,9901042,,4,37,26,63,25,0.120667,0.166186,154323.904062,0.000053
9902160,9902160,,4,31,24,55,26,0.112016,0.153469,14203.785789,0.000031
9903123,9903123,,4,68,31,99,26,0.112598,0.155966,38810.241341,0.000053
9904207,9904207,,4,282,73,355,26,0.114888,0.166535,809493.996864,0.00021
9905006,9905006,,4,87,36,123,25,0.120758,0.163674,298901.771753,0.000058
9905080,9905080,,4,7,24,31,26,0.112789,0.154779,2066.581024,0.000014
9905195,9905195,,4,38,26,64,26,0.112542,0.154669,98093.304612,0.000029
9907061,9907061,,2,1,12,13,29,0.084366,0.113268,261.394931,0.000012
9908091,9908091,,4,5,6,11,26,0.110766,0.145905,101.153793,0.000013
9908126,9908126,,4,21,29,50,24,0.125082,0.163057,118051.689371,0.000024
9403123,9403123,,37,35,3,38,2,0.8,0.875,3956.913749,0.00012
9605201,9605201,,54,21,27,48,16,0.210177,0.257888,70654.667155,0.000059
9803205,9803205,,2,41,11,52,25,0.115549,0.147632,380398.451578,0.000059
9807040,9807040,,37,15,28,43,28,0.092397,0.128665,13099.939756,0.000019
9902098,9902098,,1,78,30,108,26,0.109711,0.146472,356915.656526,0.000109
9903031,9903031,,37,76,13,89,26,0.107617,0.138071,15764.799048,0.000059
9904104,9904104,,1,17,15,32,26,0.109397,0.144536,14461.033305,0.000026
9905032,9905032,,1,15,30,45,26,0.110933,0.150585,73431.577447,0.00002
9907189,9907189,,4,67,7,74,25,0.116219,0.146618,59092.028811,0.000067
9907200,9907200,,1,25,22,47,26,0.109952,0.145075,81598.130736,0.000043
9908041,9908041,,1,18,11,29,26,0.108403,0.139369,70297.762645,0.000044
9212115,9212115,,19,8,0,8,0,0,0,0,0.00004
9511169,9511169,,4,5,0,5,0,0,0,0,0.000034
9810157,9810157,,2,11,16,27,30,0.08165,0.117471,23415.510589,0.000031
9810064,9810064,,54,10,13,23,30,0.07994,0.109675,29834.981814,0.000019
9903224,9903224,,1,119,30,149,26,0.112029,0.155837,164221.11958,0.000104
9907178,9907178,,1,51,33,84,22,0.148957,0.195758,357773.625575,0.000037
9908142,9908142,,3,1144,75,1219,23,0.137347,0.182035,7163949.387002,0.001395
9909101,9909101,,2,35,51,86,22,0.150973,0.200041,903722.069679,0.000033
9904115,9904115,,54,11,49,60,28,0.098385,0.143245,46660.196551,0.000015
9910216,9910216,,54,1,28,29,24,0.123349,0.159216,17294.038446,0.000011
1002,1002,,0,43,36,79,22,0.145287,0.180727,82865.329364,0.000048
9201007,9201007,,0,83,0,83,0,0,0,0,0.000242
9204031,9204031,,0,21,0,21,0,0,0,0,0.000272
9210123,9210123,,0,13,6,19,2,0.6875,0.772727,5907.360169,0.000115
9304062,9304062,,0,14,4,18,3,0.48,0.597222,15997.671225,0.000197
9306005,9306005,,0,2,0,2,0,0,0,0,0.000012
9402089,9402089,,0,4,8,12,3,0.551724,0.697917,325.682256,0.000021
9604090,9604090,,0,106,37,143,16,0.181804,0.241522,354550.308156,0.000545
9803235,9803235,,54,208,40,248,29,0.085302,0.120338,387552.657089,0.000277
9807051,9807051,,0,30,24,54,26,0.107764,0.142208,96532.503364,0.000044
9809015,9809015,,34,11,18,29,25,0.117859,0.154769,20361.05607,0.000028
9810063,9810063,,34,11,21,32,26,0.109243,0.144908,12199.559305,0.000025
9812035,9812035,,34,79,19,98,26,0.110645,0.148936,146087.303154,0.000092
9902125,9902125,,34,56,23,79,24,0.128173,0.166491,99478.505382,0.000071
9902155,9902155,,34,50,16,66,24,0.126702,0.1617,23642.126687,0.000066
9904017,9904017,,34,230,42,272,25,0.120505,0.16337,255912.734677,0.00023
9905012,9905012,,0,223,7,230,26,0.110038,0.144591,84942.201222,0.00027
9905210,9905210,,0,168,29,197,26,0.113715,0.160271,410480.917064,0.00036
9906064,9906064,,0,1032,6,1038,22,0.14759,0.189229,9266579.385126,0.001685
9906194,9906194,,34,135,30,165,22,0.143767,0.17729,223058.04214,0.000121
9907070,9907070,,34,29,47,76,21,0.155697,0.192925,586285.192331,0.000044
9907209,9907209,,0,109,4,113,23,0.13099,0.159979,48561.179298,0.000186
9908076,9908076,,0,115,6,121,22,0.147213,0.187841,425204.666542,0.000234
9908116,9908116,,0,64,17,81,23,0.134158,0.169461,46748.441386,0.000117
9908186,9908186,,0,53,16,69,23,0.131872,0.16432,34140.256909,0.000207
9909001,9909001,,0,35,11,46,23,0.130262,0.159455,3612.70668,0.000051
9909041,9909041,,34,47,28,75,22,0.143667,0.178178,92149.750272,0.000062
9909053,9909053,,0,125,8,133,23,0.131994,0.164289,26515.366919,0.000188
9909058,9909058,,0,108,24,132,22,0.143662,0.178111,174400.410626,0.000173
9909121,9909121,,34,49,32,81,22,0.144106,0.179841,127668.461121,0.000046
9909134,9909134,,0,232,29,261,22,0.145519,0.181306,898363.087114,0.000295
9910149,9910149,,0,171,17,188,22,0.143278,0.175176,198530.544141,0.000144
9910219,9910219,,0,211,9,220,23,0.131976,0.163363,65423.063057,0.000243
9912012,9912012,,34,137,18,155,22,0.144144,0.176647,140001.88303,0.000099
9912118,9912118,,0,96,18,114,22,0.140899,0.16973,41406.746415,0.000111
9912132,9912132,,34,37,52,89,22,0.146944,0.18719,213162.994672,0.000046
9912187,9912187,,0,32,30,62,22,0.145058,0.180431,18882.63627,0.00003
9202037,9202037,,34,9,0,9,0,0,0,0,0.000109
9206004,9206004,,34,17,1,18,1,1,1,227.818133,0.000083
9209116,9209116,,2,44,5,49,1,1,1,22063.417063,0.000958
9202014,9202014,,2,104,0,104,0,0,0,0,0.000653
9203083,9203083,,2,39,0,39,0,0,0,0,0.000299
9212020,9212020,,0,11,2,13,1,1,1,2512.983257,0.000077
9307049,9307049,,2,172,2,174,2,0.583333,0.642857,10197.978178,0.001851
9309089,9309089,,1,10,0,10,0,0,0,0,0.000097
9402085,9402085,,0,23,0,23,0,0,0,0,0.000093
9403058,9403058,,54,33,7,40,3,0.534483,0.596774,15240.378091,0.000111
9405124,9405124,,2,79,1,80,3,0.4,0.458333,1405.43196,0.001002
9409119,9409119,,2,19,11,30,4,0.353933,0.453704,29305.829032,0.000073
9411170,9411170,,0,9,10,19,6,0.313333,0.400887,45736.112468,0.000036
9501073,9501073,,1,8,3,11,1,1,1,26098.704925,0.000053
9503114,9503114,,54,34,7,41,4,0.392,0.467687,20572.318237,0.000076
9510097,9510097,,2,95,34,129,9,0.250394,0.305677,196381.450489,0.000233
9511131,9511131,,54,3,16,19,8,0.220197,0.263422,10567.893305,0.000031
9512031,9512031,,2,176,34,210,10,0.243612,0.29919,259016.029022,0.000407
9512127,9512127,,2,62,27,89,10,0.2206,0.267264,28700.677144,0.000094
