Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Authority,Hub,componentnumber,strongcompnum,modularity_class,pageranks,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,clustering,eigencentrality
9506150,9506150,,74,13,87,74,13,87,0.005154,0.004835,0,909,10,0.000193,8,0.24505,0.288935,25569.203541,0.06509,0.041971
9507048,9507048,,159,9,168,159,9,168,0.017642,0.003785,0,1142,0,0.000721,9,0.218895,0.255022,8743.430058,0.039279,0.106171
9303106,9303106,,3,4,7,3,4,7,0.000148,0.000217,0,1231,13,0.000023,3,0.402597,0.462366,2230.168945,0.142857,0.002337
9410073,9410073,,150,6,156,150,6,156,0.018371,0.000684,0,303,13,0.000937,4,0.475,0.592105,29452.750351,0.028453,0.126598
9411187,9411187,,118,28,146,118,28,146,0.008793,0.003332,0,576,13,0.000334,6,0.334545,0.394611,103139.231211,0.054086,0.063184
9504081,9504081,,228,13,241,228,13,241,0.026931,0.004125,0,855,13,0.000664,8,0.248929,0.302324,80398.604634,0.026746,0.127906
9504095,9504095,,41,14,55,41,14,55,0.005169,0.004582,0,1028,0,0.000333,8,0.239337,0.284122,21523.382656,0.103704,0.043095
9506057,9506057,,57,20,77,57,20,77,0.007525,0.004847,0,1134,13,0.000201,8,0.259766,0.3172,38906.745189,0.092618,0.042075
9507090,9507090,,150,28,178,150,28,178,0.015881,0.005641,0,1138,13,0.000402,10,0.244401,0.306821,117437.077705,0.059703,0.088646
9508056,9508056,,6,10,16,6,10,16,0.000558,0.004251,0,1230,0,0.000022,8,0.242857,0.291043,131.041538,0.266667,0.002882
9304135,9304135,,37,4,41,37,4,41,0.003536,0.000064,0,837,52,0.000074,4,0.47619,0.633333,10998.262834,0.032927,0.017127
9412209,9412209,,47,18,65,47,18,65,0.004163,0.000745,0,638,0,0.000073,5,0.338645,0.420294,113469.789673,0.084375,0.023812
9505073,9505073,,113,25,138,113,25,138,0.013193,0.005332,0,869,13,0.000443,8,0.254866,0.311279,51598.659786,0.040728,0.071547
9505150,9505150,,176,18,194,176,18,194,0.010999,0.006745,0,667,4,0.00021,9,0.229622,0.279147,35571.161341,0.075183,0.077121
9506084,9506084,,20,13,33,20,13,33,0.000893,0.003313,0,1200,4,0.000061,10,0.184954,0.240886,1213.459357,0.170455,0.012173
9506102,9506102,,155,11,166,155,11,166,0.0086,0.002219,0,1199,4,0.000211,10,0.194065,0.232935,18438.487413,0.078751,0.06625
9507113,9507113,,38,34,72,38,34,72,0.003878,0.009378,0,1194,0,0.000053,9,0.245122,0.308614,6887.868766,0.156299,0.021796
9507115,9507115,,103,17,120,103,17,120,0.011769,0.003019,0,966,0,0.000187,9,0.221156,0.26375,37422.825255,0.095798,0.059209
9507121,9507121,,304,13,317,304,13,317,0.037801,0.003002,0,923,0,0.000986,9,0.226084,0.266198,106964.299379,0.022441,0.199522
9507151,9507151,,27,13,40,27,13,40,0.002517,0.004926,0,1193,0,0.000038,9,0.221175,0.263671,4750.233598,0.164103,0.015196
9507153,9507153,,29,9,38,29,9,38,0.002857,0.001341,0,1192,0,0.000041,9,0.209046,0.245417,513.05517,0.187055,0.018014
9507168,9507168,,30,17,47,30,17,47,0.002432,0.005746,0,910,0,0.000078,9,0.232462,0.277073,8650.40822,0.145698,0.016735
9508044,9508044,,5,22,27,5,22,27,0.000315,0.004655,0,1191,0,0.000021,9,0.227885,0.282429,136839.748973,0.082621,0.003848
9508064,9508064,,47,42,89,47,42,89,0.004729,0.01009,0,979,0,0.000219,8,0.248522,0.306354,51913.992009,0.087462,0.0261
9508071,9508071,,16,14,30,16,14,30,0.00077,0.002741,0,1183,0,0.000048,10,0.209544,0.252052,33283.858422,0.070115,0.00787
9508096,9508096,,2,17,19,2,17,19,0.000231,0.004566,0,1176,0,0.000015,10,0.221814,0.268079,1679.264587,0.239766,0.002664
9508143,9508143,,373,15,388,373,15,388,0.046827,0.005809,0,1147,0,0.001387,11,0.21106,0.258157,188704.060317,0.023649,0.240683
9508144,9508144,,30,15,45,30,15,45,0.002813,0.004546,0,1175,0,0.000072,9,0.228679,0.269569,1791.280452,0.162626,0.019725
9409110,9409110,,22,10,32,22,10,32,0.0009,0.000521,0,810,0,0.000063,5,0.361702,0.447549,40746.942538,0.092742,0.01064
9503208,9503208,,16,9,25,16,9,25,0.001356,0.000542,0,1358,52,0.000026,8,0.23184,0.275034,3656.442835,0.146667,0.007111
9507012,9507012,,148,9,157,148,9,157,0.019427,0.003578,0,907,0,0.000558,8,0.238114,0.276305,15430.054455,0.039156,0.106163
9508154,9508154,,126,24,150,126,24,150,0.018775,0.006617,0,1234,0,0.000449,12,0.213504,0.27115,68015.743217,0.054183,0.091016
9509009,9509009,,37,19,56,37,19,56,0.004612,0.006448,0,1314,0,0.000053,13,0.206878,0.263123,2497.895709,0.222727,0.01977
9510093,9510093,,64,18,82,64,18,82,0.007797,0.006167,0,1315,0,0.000087,13,0.21396,0.26769,18504.054918,0.154321,0.036323
9201056,9201056,,118,0,118,118,0,118,0.001776,0,0,144,9,0.000986,0,0,0,0,0.017384,0.043335
9206080,9206080,,9,0,9,9,0,9,0.000585,0,0,939,0,0.000062,0,0,0,0,0.138889,0.006036
9301083,9301083,,50,6,56,50,6,56,0.001413,0.000026,0,168,4,0.000163,1,1,1,32578.159173,0.038961,0.022695
9307158,9307158,,82,4,86,82,4,86,0.006033,0.000222,0,156,0,0.000291,2,0.75,0.833333,5440.4037,0.063201,0.046327
9308062,9308062,,5,12,17,5,12,17,0.00029,0.000064,0,964,5,0.000063,3,0.44898,0.55303,64491.36718,0.095588,0.00588
9407031,9407031,,136,9,145,136,9,145,0.014483,0.000194,0,901,2,0.001717,4,0.355856,0.42827,143564.284113,0.040613,0.144203
9506122,9506122,,56,17,73,56,17,73,0.005048,0.001174,0,965,0,0.000121,9,0.218014,0.267317,318247.929768,0.064117,0.029637
9509066,9509066,,223,38,261,223,38,261,0.013428,0.005173,0,1376,4,0.000483,9,0.21248,0.288948,179795.881614,0.030872,0.086487
9510135,9510135,,775,14,789,775,14,789,0.096438,0.007521,0,1253,2,0.002802,12,0.201871,0.246893,219602.238927,0.013699,0.501494
9510169,9510169,,388,8,396,388,8,396,0.04624,0.003415,0,1166,0,0.001356,11,0.20215,0.241246,80143.342364,0.023776,0.265047
9204030,9204030,,75,0,75,75,0,75,0.004213,0,0,32,0,0.000615,0,0,0,0,0.095856,0.039117
9205009,9205009,,42,0,42,42,0,42,0.002195,0,0,36,0,0.000335,0,0,0,0,0.066202,0.019937
9510017,9510017,,1155,9,1164,1155,9,1164,0.140564,0.003834,0,903,2,0.004812,9,0.211674,0.249838,118489.656681,0.009821,0.721543
9510173,9510173,,41,6,47,41,6,47,0.005165,0.002422,0,1170,0,0.000278,12,0.185185,0.216454,11113.152297,0.109158,0.038386
9510182,9510182,,172,63,235,172,63,235,0.013453,0.012064,0,1356,0,0.000303,14,0.224622,0.314244,497104.015485,0.043481,0.080547
9412236,9412236,,63,19,82,63,19,82,0.003109,0.000989,0,788,0,0.000101,7,0.29007,0.358247,339301.326113,0.046823,0.028007
9511164,9511164,,144,23,167,144,23,167,0.015452,0.007003,0,1514,0,0.000256,12,0.22077,0.269073,224431.849931,0.037804,0.079367
9511222,9511222,,273,15,288,273,15,288,0.030428,0.007,0,1521,0,0.000891,12,0.220245,0.260726,92534.078101,0.030754,0.20463
9512016,9512016,,10,11,21,10,11,21,0.000879,0.001359,0,1533,0,0.000117,9,0.199338,0.231193,9034.031486,0.140476,0.013629
9512017,9512017,,15,20,35,15,20,35,0.001451,0.008879,0,1629,0,0.000023,12,0.223804,0.273038,9971.07537,0.185714,0.007763
9512059,9512059,,325,22,347,325,22,347,0.04018,0.009857,0,1522,2,0.000973,10,0.226403,0.26845,117176.195977,0.027161,0.24823
9512145,9512145,,35,17,52,35,17,52,0.004261,0.007913,0,1592,0,0.000085,11,0.21977,0.258663,14453.363507,0.075792,0.021649
9601014,9601014,,54,26,80,54,26,80,0.005888,0.005081,0,1628,0,0.000089,13,0.21756,0.268842,39708.406509,0.133544,0.037057
9601038,9601038,,329,7,336,329,7,336,0.034925,0.002829,0,1385,0,0.000778,12,0.200029,0.231497,20256.48901,0.038557,0.221472
9206101,9206101,,7,0,7,7,0,7,0.000399,0,0,1535,28,0.000072,0,0,0,0,0.095238,0.007969
9409111,9409111,,57,0,57,57,0,57,0.002456,0,0,911,13,0.000369,0,0,0,0,0.037281,0.026928
9505183,9505183,,37,14,51,37,14,51,0.001838,0.001728,0,1520,28,0.000142,7,0.277344,0.326604,145193.712979,0.064314,0.021625
9506101,9506101,,65,4,69,65,4,69,0.005676,0.002342,0,916,0,0.000231,8,0.216682,0.243188,14419.80489,0.036232,0.034859
9510086,9510086,,232,23,255,232,23,255,0.028649,0.009507,0,1255,0,0.000938,12,0.217667,0.270365,67059.601245,0.036112,0.157749
9510161,9510161,,172,15,187,172,15,187,0.020014,0.008764,0,1403,2,0.000772,12,0.203502,0.247586,15285.524946,0.047726,0.149289
9510209,9510209,,788,17,805,788,17,805,0.077324,0.006794,0,1313,0,0.001908,10,0.227581,0.270668,419806.903706,0.012535,0.391926
9511080,9511080,,121,9,130,121,9,130,0.016546,0.005471,0,1426,0,0.000281,12,0.197589,0.233951,79642.111472,0.030411,0.064372
9512077,9512077,,379,14,393,379,14,393,0.052901,0.008468,0,1534,2,0.001111,10,0.216383,0.251804,57302.755002,0.027341,0.289362
9512181,9512181,,88,37,125,88,37,125,0.010407,0.011505,0,1505,0,0.000343,9,0.228482,0.279085,402426.489078,0.061935,0.066073
9512196,9512196,,92,26,118,92,26,118,0.010194,0.008055,0,1441,0,0.00029,11,0.225334,0.268092,63136.134226,0.068811,0.069393
9512219,9512219,,169,15,184,169,15,184,0.017202,0.006699,0,1507,0,0.00067,9,0.211971,0.246859,62074.36965,0.040746,0.123209
9601036,9601036,,139,25,164,139,25,164,0.014191,0.007826,0,1513,0,0.000354,9,0.236971,0.280804,80428.291404,0.065016,0.092505
9602010,9602010,,39,25,64,39,25,64,0.003732,0.008972,0,1531,0,0.000153,9,0.225745,0.266128,86813.399072,0.131448,0.033513
9210127,9210127,,158,0,158,158,0,158,0.013874,0,0,977,0,0.000489,0,0,0,0,0.060429,0.096673
9304104,9304104,,45,1,46,45,1,46,0.004436,0.000017,0,362,0,0.000137,1,1,1,4652.87991,0.070048,0.028487
9506156,9506156,,19,22,41,19,22,41,0.001587,0.004638,0,1247,13,0.000171,9,0.26788,0.334981,112484.159631,0.087805,0.018645
9508107,9508107,,21,13,34,21,13,34,0.001292,0.002564,0,1683,0,0.000062,7,0.274809,0.32218,77806.518211,0.067736,0.0144
9509106,9509106,,15,67,82,15,67,82,0.001555,0.013901,0,1310,0,0.00016,9,0.267861,0.337224,470823.436316,0.096206,0.021154
9512129,9512129,,46,45,91,46,45,91,0.005094,0.009757,0,1512,0,0.000064,9,0.250453,0.303657,44879.894623,0.130891,0.022643
9512178,9512178,,35,7,42,35,7,42,0.003427,0.002695,0,1681,13,0.000061,10,0.212827,0.244462,18658.956781,0.065621,0.019307
9602049,9602049,,110,15,125,110,15,125,0.006123,0.003932,0,1599,0,0.000337,9,0.226254,0.262806,163832.982635,0.042194,0.055949
9602064,9602064,,185,30,215,185,30,215,0.021818,0.01088,0,1609,2,0.000567,9,0.236243,0.27797,143959.706334,0.042621,0.137314
9602097,9602097,,42,25,67,42,25,67,0.004665,0.00575,0,1550,0,0.000108,10,0.236775,0.283772,19581.631184,0.138399,0.031043
9512053,9512053,,46,15,61,46,15,61,0.003806,0.010004,0,1357,0,0.000246,11,0.220292,0.265006,11425.225049,0.098361,0.03443
9602030,9602030,,79,14,93,79,14,93,0.007989,0.004663,0,1537,0,0.000232,9,0.21575,0.246731,13820.790154,0.114189,0.056711
9602070,9602070,,325,18,343,325,18,343,0.024329,0.003659,0,1744,0,0.000561,9,0.234751,0.271427,377376.081768,0.024977,0.141075
9602098,9602098,,2,2,4,2,2,4,0.000058,0.000006,0,1761,26,0.000032,4,0.384615,0.483333,50739.502063,0.25,0.002934
9602118,9602118,,32,16,48,32,16,48,0.003967,0.005446,0,1750,0,0.000087,10,0.221679,0.25847,5447.186236,0.195035,0.026031
9602120,9602120,,122,18,140,122,18,140,0.010456,0.008256,0,1749,0,0.000256,10,0.229631,0.265869,98247.00348,0.058171,0.071851
9404060,9404060,,9,4,13,9,4,13,0.000495,0.000418,0,809,0,0.00005,2,0.7,0.785714,550.823049,0.224359,0.009084
9511108,9511108,,73,26,99,73,26,99,0.007618,0.006267,0,1435,0,0.00014,11,0.22559,0.274207,37711.321475,0.077407,0.042892
9511157,9511157,,24,31,55,24,31,55,0.002108,0.010339,0,1591,0,0.000059,10,0.24833,0.297809,135821.405861,0.077778,0.011126
9602102,9602102,,38,30,68,38,30,68,0.004063,0.008206,0,1844,0,0.000062,10,0.235065,0.27916,17534.038186,0.092186,0.019792
9603037,9603037,,70,20,90,70,20,90,0.008851,0.005643,0,1784,0,0.000172,9,0.230342,0.268866,96559.596864,0.086142,0.047186
9511204,9511204,,25,14,39,25,14,39,0.001661,0.006379,0,1610,0,0.000041,12,0.207436,0.244309,2772.957465,0.116059,0.012929
9512078,9512078,,101,20,121,101,20,121,0.017847,0.008048,0,1605,13,0.000493,10,0.230446,0.267216,78754.796701,0.085055,0.106414
9509151,9509151,,53,13,66,53,13,66,0.002567,0.000557,0,1604,4,0.000197,10,0.220148,0.257049,195771.327949,0.041958,0.028649
9511026,9511026,,79,7,86,79,7,86,0.013139,0.004484,0,1429,13,0.000609,13,0.199875,0.238172,8907.676463,0.106019,0.095424
9511088,9511088,,79,11,90,79,11,90,0.014385,0.005682,0,1515,13,0.000551,12,0.207446,0.248757,10015.179193,0.098377,0.089135
9601029,9601029,,651,27,678,651,27,678,0.084376,0.006345,0,1693,13,0.001537,9,0.251172,0.295625,573397.800069,0.018836,0.375472
9601162,9601162,,16,7,23,16,7,23,0.001676,0.000544,0,1792,4,0.000075,10,0.21912,0.254877,24020.841612,0.073123,0.010843
9602052,9602052,,406,50,456,406,50,456,0.049698,0.015836,0,1695,2,0.001434,9,0.246718,0.298092,354697.790811,0.02447,0.282453
9603142,9603142,,494,4,498,494,4,498,0.041722,0.001469,0,1906,0,0.000703,10,0.191565,0.219121,21475.564321,0.015446,0.194252
9309110,9309110,,55,9,64,55,9,64,0.001726,0.000296,0,319,0,0.000165,2,0.764706,0.846154,57731.039596,0.074653,0.020055
9403054,9403054,,12,4,16,12,4,16,0.000581,0.000251,0,321,0,0.000036,3,0.5,0.595238,2256.515975,0.141667,0.00399
9406090,9406090,,19,6,25,19,6,25,0.000383,0.000264,0,322,0,0.000092,3,0.533333,0.645833,9664.563628,0.183333,0.007682
9412117,9412117,,23,14,37,23,14,37,0.001106,0.000459,0,790,0,0.000034,3,0.567164,0.662281,36734.097862,0.103604,0.009011
9502012,9502012,,19,12,31,19,12,31,0.000478,0.000345,0,1727,0,0.000023,7,0.267684,0.310708,3603.310595,0.124731,0.005396
9510055,9510055,,16,18,34,16,18,34,0.000469,0.001862,0,1734,0,0.000021,13,0.222326,0.265948,46595.175339,0.147059,0.005127
9605036,9605036,,23,16,39,23,16,39,0.002379,0.002497,0,2723,0,0.000035,10,0.220662,0.258885,15277.90245,0.116059,0.010332
9603081,9603081,,132,23,155,132,23,155,0.015926,0.0114,0,2130,2,0.000588,10,0.237143,0.276794,196465.707494,0.063469,0.102249
9603127,9603127,,141,21,162,141,21,162,0.018364,0.008854,0,2132,2,0.000615,9,0.231644,0.268966,59911.762527,0.063875,0.11005
9604198,9604198,,120,8,128,120,8,128,0.018618,0.005054,0,1910,2,0.000331,10,0.209651,0.238283,4043.751292,0.050258,0.089564
9605150,9605150,,228,20,248,228,20,248,0.027233,0.007848,0,1909,0,0.000352,9,0.229062,0.264022,86330.842688,0.037955,0.125471
9605199,9605199,,139,17,156,139,17,156,0.019945,0.005468,0,1918,0,0.000274,9,0.226794,0.259512,59624.78277,0.052026,0.088439
9406178,9406178,,12,5,17,12,5,17,0.000121,0.000578,0,1682,13,0.000054,5,0.321839,0.382292,2709.079709,0.121324,0.004543
9510227,9510227,,129,7,136,129,7,136,0.009556,0.002573,0,1420,0,0.000458,12,0.179834,0.210208,42663.886917,0.048856,0.089164
9512062,9512062,,333,21,354,333,21,354,0.039001,0.009456,0,1428,2,0.001237,11,0.210748,0.25206,91853.546495,0.027152,0.239762
9603042,9603042,,98,20,118,98,20,118,0.006562,0.005472,0,1917,4,0.000226,16,0.169496,0.221396,86356.628978,0.061712,0.053626
9602167,9602167,,69,11,80,69,11,80,0.002608,0.002354,0,2144,4,0.000183,12,0.180556,0.21414,12635.860971,0.08212,0.030069
9509132,9509132,,76,51,127,76,51,127,0.009985,0.011727,0,1387,2,0.000278,13,0.227123,0.305976,217292.281468,0.047932,0.049903
9608039,9608039,,34,21,55,34,21,55,0.002164,0.008749,0,2843,0,0.00007,11,0.227039,0.264514,89815.296323,0.079125,0.016565
9608079,9608079,,54,7,61,54,7,61,0.004688,0.001028,0,2844,0,0.000077,12,0.198445,0.224955,19676.18446,0.052459,0.025835
9604097,9604097,,62,31,93,62,31,93,0.006254,0.00683,0,1905,0,0.000123,9,0.237857,0.278781,95052.975845,0.088476,0.034339
9605154,9605154,,49,45,94,49,45,94,0.005121,0.008889,0,2215,0,0.000059,9,0.23794,0.284181,36557.246704,0.122855,0.025064
9608111,9608111,,116,18,134,116,18,134,0.010862,0.005373,0,3032,0,0.00017,12,0.207413,0.242181,32119.735525,0.052407,0.054752
9605131,9605131,,56,21,77,56,21,77,0.004778,0.007208,0,1790,0,0.000104,9,0.229575,0.265939,12270.902406,0.122693,0.033492
9605200,9605200,,118,32,150,118,32,150,0.009533,0.009661,0,2264,0,0.00012,9,0.249428,0.290879,163769.546171,0.07566,0.052556
9606044,9606044,,64,12,76,64,12,76,0.006877,0.003368,0,2314,0,0.000078,9,0.224564,0.253228,7380.089799,0.085789,0.03182
9606086,9606086,,59,8,67,59,8,67,0.004465,0.001637,0,2325,0,0.000069,9,0.21988,0.247295,91344.420254,0.082542,0.029356
9607020,9607020,,25,21,46,25,21,46,0.001614,0.005291,0,2330,0,0.000047,11,0.220295,0.256406,94203.667717,0.132367,0.011926
9607139,9607139,,58,32,90,58,32,90,0.00344,0.007836,0,2435,0,0.000058,11,0.233481,0.275219,182773.683505,0.069413,0.023454
9608024,9608024,,383,51,434,383,51,434,0.048586,0.015563,0,2511,2,0.001048,9,0.249338,0.296146,439600.951393,0.025936,0.240493
9608047,9608047,,33,8,41,33,8,41,0.001906,0.003231,0,3021,0,0.000049,10,0.202261,0.228159,6244.520344,0.146341,0.014586
9608109,9608109,,36,23,59,36,23,59,0.002847,0.006134,0,3031,0,0.000052,11,0.218319,0.253127,49848.621489,0.12332,0.020139
9509042,9509042,,24,13,37,24,13,37,0.003179,0.003501,0,1510,0,0.000028,13,0.206982,0.257916,526.783163,0.257508,0.01402
9509161,9509161,,201,17,218,201,17,218,0.012809,0.003861,0,1225,4,0.000227,13,0.198442,0.249953,288237.413351,0.072338,0.093376
9510106,9510106,,44,15,59,44,15,59,0.002162,0.003481,0,2291,0,0.000137,9,0.239464,0.287635,146830.068901,0.056984,0.02187
9602051,9602051,,201,17,218,201,17,218,0.025961,0.006116,0,1806,13,0.000689,10,0.232476,0.26754,34220.006551,0.056251,0.156436
9603108,9603108,,42,43,85,42,43,85,0.005337,0.008624,0,1850,0,0.000039,9,0.244472,0.293725,55567.42247,0.142017,0.022773
9608194,9608194,,24,20,44,24,20,44,0.002358,0.003435,0,3054,0,0.000038,11,0.220943,0.256941,21422.479128,0.131078,0.013453
9511077,9511077,,13,7,20,13,7,20,0.000456,0.000043,0,2547,3,0.000036,6,0.342105,0.415171,52977.016636,0.086842,0.005043
9512226,9512226,,6,37,43,6,37,43,0.000613,0.010458,0,3434,0,0.000014,11,0.236517,0.288903,40599.961584,0.147841,0.003446
9603170,9603170,,64,39,103,64,39,103,0.005747,0.00588,0,1789,0,0.000065,9,0.231167,0.276304,99927.298702,0.109366,0.030048
9604034,9604034,,216,56,272,216,56,272,0.023374,0.012965,0,1901,4,0.000195,9,0.25824,0.307189,512248.750793,0.042463,0.108659
9609161,9609161,,59,17,76,59,17,76,0.006187,0.004436,0,3114,0,0.00014,13,0.200402,0.236319,61660.759061,0.067193,0.036307
9604129,9604129,,136,23,159,136,23,159,0.013559,0.007995,0,1794,0,0.000233,10,0.224551,0.265407,16956.791285,0.08196,0.075344
9606165,9606165,,102,11,113,102,11,113,0.013012,0.00332,0,2213,0,0.000244,10,0.205492,0.235047,7715.130315,0.077197,0.076238
9610111,9610111,,20,20,40,20,20,40,0.001769,0.00388,0,3155,0,0.000033,12,0.213567,0.246375,17072.416281,0.158974,0.010576
9602065,9602065,,137,10,147,137,10,147,0.017251,0.004886,0,1822,13,0.000441,10,0.219774,0.251842,28523.406916,0.070171,0.111024
9604030,9604030,,116,15,131,116,15,131,0.007541,0.003828,0,1908,0,0.000224,9,0.228791,0.263728,42120.923419,0.047093,0.056136
9605053,9605053,,107,11,118,107,11,118,0.009241,0.002917,0,1926,0,0.000125,10,0.206102,0.236007,21810.723463,0.059032,0.04942
9606122,9606122,,112,23,135,112,23,135,0.007545,0.005741,0,1932,0,0.000136,10,0.22845,0.267213,37249.277989,0.059093,0.048099
9606148,9606148,,27,30,57,27,30,57,0.002071,0.006459,0,2328,0,0.000032,10,0.228615,0.269419,21669.114526,0.14787,0.011938
9607091,9607091,,42,4,46,42,4,46,0.003203,0.000491,0,2331,0,0.000046,12,0.191279,0.216692,3401.825769,0.095169,0.017179
9607105,9607105,,16,22,38,16,22,38,0.002152,0.005377,0,2329,0,0.000027,11,0.217715,0.256685,13237.299936,0.146515,0.008843
9610195,9610195,,19,55,74,19,55,74,0.001421,0.00772,0,3151,0,0.000028,12,0.236822,0.285263,137054.445183,0.114217,0.008285
9610251,9610251,,55,46,101,55,46,101,0.004699,0.008448,0,3126,0,0.000062,12,0.232467,0.277459,101275.749276,0.089307,0.027926
9611090,9611090,,80,28,108,80,28,108,0.006274,0.003819,0,3542,0,0.0001,12,0.224285,0.263322,162583.183419,0.062825,0.037252
9612052,9612052,,71,26,97,71,26,97,0.005621,0.003781,0,3543,4,0.000096,13,0.210505,0.249135,57878.68015,0.076031,0.037993
9701015,9701015,,40,23,63,40,23,63,0.00277,0.006959,0,3546,4,0.000073,11,0.223248,0.259096,57436.684411,0.116487,0.026097
9701023,9701023,,45,41,86,45,41,86,0.002868,0.004891,0,3710,0,0.00004,12,0.227047,0.26917,53760.865837,0.09699,0.015548
9503115,9503115,,113,7,120,113,7,120,0.006283,0.002452,0,197,4,0.000221,7,0.245,0.288909,1943.858318,0.076401,0.050271
9505006,9505006,,96,7,103,96,7,103,0.004454,0.002667,0,885,4,0.000175,7,0.248101,0.294691,885.344103,0.089473,0.038925
9505075,9505075,,204,15,219,204,15,219,0.013324,0.00348,0,664,4,0.00037,9,0.199596,0.247202,23996.543032,0.069813,0.102588
9505082,9505082,,23,3,26,23,3,26,0.000528,0.00025,0,1374,4,0.000052,1,1,1,30.165494,0.227692,0.009283
9505100,9505100,,178,6,184,178,6,184,0.012273,0.002746,0,665,4,0.000334,10,0.174296,0.212468,1850.431657,0.075641,0.092019
9506098,9506098,,56,7,63,56,7,63,0.002629,0.001605,0,1371,4,0.000101,7,0.2211,0.263971,10124.983376,0.058628,0.022403
9507013,9507013,,52,13,65,52,13,65,0.002282,0.000867,0,2169,4,0.000067,9,0.193264,0.232214,2795.492771,0.11274,0.016245
9507018,9507018,,45,19,64,45,19,64,0.001787,0.002813,0,1373,4,0.000074,9,0.202344,0.253702,5270.768588,0.190972,0.020224
9507032,9507032,,70,6,76,70,6,76,0.004737,0.002679,0,1226,4,0.00009,10,0.174525,0.213048,26.41501,0.157368,0.03271
9507169,9507169,,38,11,49,38,11,49,0.000813,0.002627,0,1375,4,0.000084,10,0.1822,0.230864,5176.692424,0.17602,0.016044
9510148,9510148,,46,19,65,46,19,65,0.001078,0.002796,0,1617,4,0.000059,9,0.20264,0.253898,2372.350252,0.190385,0.015925
9510228,9510228,,37,21,58,37,21,58,0.001164,0.003082,0,1618,4,0.000044,9,0.203028,0.25628,3471.442575,0.203872,0.013158
9511154,9511154,,111,7,118,111,7,118,0.009803,0.002953,0,1911,4,0.000214,15,0.148125,0.179154,14742.585123,0.053745,0.057695
9603086,9603086,,61,25,86,61,25,86,0.006987,0.006097,0,2148,4,0.00009,12,0.17974,0.231101,58513.719532,0.045691,0.02397
9603136,9603136,,120,17,137,120,17,137,0.007466,0.003501,0,2833,4,0.00014,12,0.190731,0.22596,52065.384808,0.081097,0.044469
